count,create_date,location,weatherstation,temp,precip,canonical_location
10,2012-12-24,Washington DC,KDCA,36.913333333300002,0.20999999999999999,Washington DC
4,2012-12-27,Indianapolis,KIND,29.221212121200001,0.0,Indianapolis
8,2012-12-24,Cambridge,KBOS,35.445833333300001,0.0,Boston
6,2012-12-24,Berkeley,KOAK,49.100000000000001,0.0,Berkeley
24,2012-12-24,Seattle,KBFI,41.729032258099998,0.12,Seattle
2,2012-12-24,Baltimore,KBWI,33.726470588200002,0.23000000000000001,Baltimore
3,2012-12-24,DC,KDCA,36.913333333300002,0.20999999999999999,Washington DC
13,2012-12-24,San Diego,KSAN,55.791666666700003,0.33000000000000002,San Diego
9,2012-12-25,Brooklyn,KNYC,36.726190476200003,0.10000000000000001,New York
3,2012-12-25,Chicago IL,KMDW,30.53125,0.0,Chicago
6,2012-12-25,Philadelphia,KPHL,37.558974358999997,0.0,Philadelphia
31,2012-12-25,NYC,KNYC,36.726190476200003,0.10000000000000001,New York
1,2012-12-25,DC,KDCA,40.236111111100001,0.0,Washington DC
3,2012-12-26,St. Petersburg,KSPG,66.231428571400002,1.1299999999999999,St. Petersburg
4,2012-12-27,Dallas,KDAL,36.954838709699999,0.0,Dallas
3,2012-12-24,Austin TX,KATT,57.683999999999997,0.0,Austin
5,2012-12-24,San Jose,KSJC,47.110810810799997,0.0,San Jose
4,2012-12-24,Mountain View,KNUQ,48.911999999999999,0.0,Mountain View
13,2012-12-24,Philadelphia,KPHL,35.191891891899999,0.28000000000000003,Philadelphia
1,2012-12-25,Edmonton,CXEC,-10.278571428599999,0.0,Edmonton
13,2012-12-25,Boston,KBOS,31.839285714300001,0.01,Boston
6,2012-12-25,Portland OR,KPDX,39.196551724099997,0.84999999999999998,Portland
4,2012-12-25,nyc,KNYC,36.726190476200003,0.10000000000000001,New York
3,2012-12-25,Montr\\xc3\\xa9al,CWTA,14.7964285714,0.0,Montreal
3,2012-10-07,Austin TX,KATT,53.7481481481,0.0,Austin
11,2012-10-07,Vancouver,CWHC,54.5,0.0,Vancouver
10,2012-10-08,Baltimore,KBWI,48.195833333300001,0.0,Baltimore
3,2012-10-08,DC,KDCA,50.141666666699997,0.040000000000000001,Washington DC
4,2012-10-07,Portland,KPDX,58.566666666700002,0.0,Portland
5,2012-10-07,Austin,KATT,53.7481481481,0.0,Austin
5,2012-10-06,Washington DC,KDCA,65.570833333300001,0.0,Washington DC
6,2012-10-06,Cambridge,KBOS,65.565517241400002,0.17999999999999999,Boston
3,2012-10-06,Dallas,KDAL,52.516666666699997,0.0,Dallas
12,2012-10-06,Atlanta,KFTY,67.0423076923,0.01,Atlanta
2,2012-10-06,Oklahoma City,KOKC,46.100000000000001,0.0,Oklahoma City
4,2012-10-06,Austin,KATT,64.707407407399998,0.0,Austin
1,2012-10-06,Kansas City,KMKC,43.103999999999999,0.0,Kansas City
7,2012-10-08,NY,KNYC,50.058333333299998,0.0,New York
10,2012-10-08,Washington DC,KDCA,50.141666666699997,0.040000000000000001,Washington DC
15,2012-10-08,Pittsburgh,KAGC,41.8340425532,0.01,Pittsburgh
12,2012-10-08,SF,KSFO,60.968000000000004,0.0,San Francisco
12,2013-04-28,Brooklyn,KNYC,58.608333333300003,0.0,New York
8,2013-04-28,Austin,KATT,73.096666666700003,0.0,Austin
2,2013-04-28,Chicago IL,KMDW,56.106451612900003,0.11,Chicago
4,2013-04-28,Denver,KAPA,62.412500000000001,0.0,Denver
10,2013-04-28,Cambridge,KBOS,53.752000000000002,0.0,Boston
3,2013-04-28,Birmingham,KBHM,64.606818181799994,2.46,Birmingham
10,2013-04-28,Montr\\xc3\\xa9al,CWTA,57.857142857100001,0.0,Montreal
2,2013-04-27,St. Petersburg,KSPG,78.599999999999994,0.0,St. Petersburg
13,2013-04-27,Montr\\xc3\\xa9al,CWTA,50.714285714299997,0.0,Montreal
18,2013-04-27,Washington DC,KDCA,61.508000000000003,0.0,Washington DC
4,2013-04-27,Santa Monica,KSMO,60.532352941200003,0.0,Santa Monica
6,2013-04-27,nyc,KNYC,58.0291666667,0.0,New York
2,2013-04-27,Oklahoma City,KOKC,55.820588235300001,0.0,Oklahoma City
3,2013-04-27,Redmond,KBFI,55.240000000000002,0.0,Seattle
11,2013-04-27,Pittsburgh,KAGC,59.179166666699999,0.0,Pittsburgh
3,2013-04-28,Kansas City,KMKC,53.6743589744,0.0,Kansas City
3,2013-04-28,Baltimore,KBWI,57.245833333299998,0.0,Baltimore
4,2013-04-28,Portland OR,KPDX,58.176666666700001,0.0,Portland
13,2013-04-27,SF,KSFO,52.369230769200001,0.0,San Francisco
6,2013-04-27,Cambridge,KBOS,50.575000000000003,0.0,Boston
2,2013-04-27,Boston MA,KBOS,50.575000000000003,0.0,Boston
4,2013-04-27,Chicago IL,KMDW,56.9375,0.0,Chicago
8,2013-04-27,NY,KNYC,58.0291666667,0.0,New York
5,2013-04-27,Berkeley,KOAK,56.161290322600003,0.0,Berkeley
5,2013-04-27,Miami,KMIA,77.549999999999997,0.0,Miami
2,2013-04-27,San Antonio,KSSF,71.234693877599994,6.2599999999999998,San Antonio
3,2013-04-27,DC,KDCA,61.508000000000003,0.0,Washington DC
6,2013-02-14,Chicago IL,KMDW,37.370370370400003,0.0,Chicago
293,2013-02-14,San Francisco,KSFO,52.396296296300001,0.0,San Francisco
127,2013-02-14,New York,KNYC,37.799999999999997,0.01,New York
76,2013-02-14,New York City,KNYC,37.799999999999997,0.01,New York
16,2013-02-14,Montr\\xc3\\xa9al,CWTA,32.195999999999998,0.0,Montreal
18,2013-02-14,Atlanta,KFTY,44.404000000000003,0.0,Atlanta
45,2013-02-14,Boston,KBOS,35.9041666667,0.0,Boston
3,2013-02-14,Dallas,KDAL,54.395833333299997,0.0,Dallas
63,2013-02-14,Seattle,KBFI,47.325000000000003,0.029999999999999999,Seattle
34,2013-02-14,Vancouver,CWHC,43.5,0.0,Vancouver
14,2013-02-14,Bay Area,KNGP,61.162500000000001,0.0,Bay Area
83,2013-02-14,Chicago,KMDW,37.370370370400003,0.0,Chicago
61,2013-02-14,Los Angeles,KCQT,56.870833333299998,0.0,Los Angeles
17,2013-02-14,Pittsburgh,KAGC,33.774999999999999,0.17999999999999999,Pittsburgh
3,2013-02-14,DC,KDCA,41.062962962999997,0.0,Washington DC
42,2013-02-14,Montreal,CWTA,32.195999999999998,0.0,Montreal
5,2013-02-14,Santa Monica,KSMO,54.560000000000002,0.0,Santa Monica
80,2013-02-14,NYC,KNYC,37.799999999999997,0.01,New York
27,2013-02-14,San Diego,KSAN,55.861538461499997,0.0,San Diego
8,2013-02-14,Boston MA,KBOS,35.9041666667,0.0,Boston
18,2013-02-14,Washington DC,KDCA,41.062962962999997,0.0,Washington DC
11,2013-02-14,Cambridge,KBOS,35.9041666667,0.0,Boston
17,2013-02-14,NY,KNYC,37.799999999999997,0.01,New York
8,2013-02-14,nyc,KNYC,37.799999999999997,0.01,New York
10,2013-02-14,Kansas City,KMKC,43.483333333300003,0.0,Kansas City
10,2013-02-14,SF Bay Area,KSFO,52.396296296300001,0.0,San Francisco
2,2013-02-14,Cambridge MA,KBOS,35.9041666667,0.0,Boston
35,2013-02-14,Philadelphia,KPHL,38.083333333299997,0.0,Philadelphia
3,2013-02-14,Oklahoma City,KOKC,45.366666666699999,0.0,Oklahoma City
9,2013-02-14,Minneapolis,KMIC,26.302777777799999,0.02,Minneapolis
11,2013-02-14,Denver,KAPA,25.246666666700001,0.01,Denver
6,2013-02-14,Salt Lake City,KSLC,32.854166666700003,0.0,Salt Lake City
7,2013-02-14,san francisco,KSFO,52.396296296300001,0.0,San Francisco
6,2013-02-14,Baltimore,KBWI,37.866666666699999,0.0,Baltimore
134,2013-02-15,New York,KNYC,43.899999999999999,0.0,New York
281,2013-02-15,San Francisco,KSFO,56.433333333299998,0.0,San Francisco
80,2013-02-15,NYC,KNYC,43.899999999999999,0.0,New York
55,2013-02-15,Seattle,KBFI,46.586666666699998,0.0,Seattle
69,2013-02-15,Chicago,KMDW,28.429629629600001,0.0,Chicago
26,2013-02-15,Vancouver,CWHC,44.0,0.0,Vancouver
7,2013-02-15,Berkeley,KOAK,58.066666666700002,0.0,Berkeley
5,2013-02-15,Las Vegas,KLAS,55.079166666699997,0.0,Las Vegas
23,2013-02-15,San Diego,KSAN,63.829166666699997,0.0,San Diego
43,2013-02-15,Montreal,CWTA,33.737037037,0.12,Montreal
68,2013-02-15,Los Angeles,KCQT,63.429166666699999,0.0,Los Angeles
6,2013-02-14,Las Vegas,KLAS,55.270833333299997,0.0,Las Vegas
8,2013-02-14,Austin,KATT,54.799999999999997,0.0,Austin
17,2013-02-14,SF,KSFO,52.396296296300001,0.0,San Francisco
6,2013-02-14,Berkeley,KOAK,52.279310344800002,0.0,Berkeley
10,2013-02-14,Mountain View,KNUQ,51.571428571399998,0.0,Mountain View
5,2013-02-14,San Jose,KSJC,51.9413793103,0.0,San Jose
5,2013-02-14,Indianapolis,KIND,37.764516129,0.0,Indianapolis
14,2013-02-15,Denver,KAPA,23.820833333300001,0.0,Denver
45,2013-02-15,Boston,KBOS,38.108333333300003,0.0,Boston
12,2013-02-15,SF Bay Area,KSFO,56.433333333299998,0.0,San Francisco
13,2013-02-15,SF,KSFO,56.433333333299998,0.0,San Francisco
10,2013-02-15,Mountain View,KNUQ,56.454166666699997,0.0,Mountain View
12,2013-02-15,Minneapolis,KMIC,10.0913043478,0.0,Minneapolis
3,2013-02-15,Washington,KDCA,44.222580645199997,0.19,Washington DC
27,2013-02-15,Philadelphia,KPHL,43.322222222199997,0.0,Philadelphia
13,2013-02-15,NY,KNYC,43.899999999999999,0.0,New York
18,2013-02-15,Washington DC,KDCA,44.222580645199997,0.19,Washington DC
17,2013-02-15,Pittsburgh,KAGC,33.235135135100002,0.0,Pittsburgh
10,2013-02-15,Boston MA,KBOS,38.108333333300003,0.0,Boston
4,2013-02-15,Edmonton,CXEC,33.110714285699999,0.0,Edmonton
66,2013-02-15,New York City,KNYC,43.899999999999999,0.0,New York
10,2013-02-15,Bay Area,KNGP,63.791666666700003,0.0,Bay Area
7,2013-02-15,nyc,KNYC,43.899999999999999,0.0,New York
5,2013-02-15,Kansas City,KMKC,30.089473684200001,0.080000000000000002,Kansas City
5,2013-02-15,DC,KDCA,44.222580645199997,0.19,Washington DC
2,2013-02-15,Santa Monica,KSMO,63.575000000000003,0.01,Santa Monica
6,2013-02-15,san francisco,KSFO,56.433333333299998,0.0,San Francisco
18,2013-02-15,Brooklyn,KNYC,43.899999999999999,0.0,New York
1,2013-02-14,seattle,KBFI,47.325000000000003,0.029999999999999999,Seattle
5,2013-02-14,Waterloo,KALO,32.927906976700001,0.01,Waterloo
8,2013-02-14,Portland,KPDX,43.385185185200001,0.0,Portland
7,2013-02-14,Santa Barbara,KSBA,50.934615384600001,0.01,Santa Barbara
2,2013-02-14,Austin TX,KATT,54.799999999999997,0.0,Austin
8,2013-02-14,Miami,KMIA,74.159374999999997,0.40999999999999998,Miami
11,2013-02-15,Austin,KATT,51.379166666700002,0.0,Austin
4,2013-02-15,Redmond,KBFI,46.586666666699998,0.0,Seattle
5,2013-02-15,Santa Barbara,KSBA,57.456000000000003,0.0,Santa Barbara
7,2013-02-15,Portland OR,KPDX,44.452380952399999,0.0,Portland
16,2013-02-15,Montr\\xc3\\xa9al,CWTA,33.737037037,0.12,Montreal
1,2013-02-15,Sunnyvale,KNUQ,56.454166666699997,0.0,Mountain View
15,2013-02-15,Atlanta,KFTY,45.442307692299998,0.0,Atlanta
3,2013-02-15,Austin TX,KATT,51.379166666700002,0.0,Austin
6,2013-02-15,Dallas,KDAL,48.183333333299998,0.0,Dallas
7,2013-02-15,Salt Lake City,KSLC,31.587499999999999,0.0,Salt Lake City
3,2013-02-15,seattle,KBFI,46.586666666699998,0.0,Seattle
5,2013-02-15,Waterloo,KALO,19.795999999999999,0.0,Waterloo
10,2013-02-15,Cambridge,KBOS,38.108333333300003,0.0,Boston
123,2012-11-12,New York,KNYC,56.6848484848,0.0,New York
225,2012-11-12,San Francisco,KSFO,53.0291666667,0.0,San Francisco
58,2012-11-12,Chicago,KMDW,34.223999999999997,0.050000000000000003,Chicago
28,2012-11-12,Boston,KBOS,55.7107142857,0.0,Boston
67,2012-11-12,NYC,KNYC,56.6848484848,0.0,New York
7,2012-11-12,Pittsburgh,KAGC,53.708571428600003,0.75,Pittsburgh
53,2012-11-12,New York City,KNYC,56.6848484848,0.0,New York
38,2012-11-12,Los Angeles,KCQT,57.862499999999997,0.0,Los Angeles
6,2012-11-12,St. Petersburg,KSPG,71.870833333299998,0.0,St. Petersburg
6,2012-11-12,Mountain View,KNUQ,50.858333333300003,0.0,Mountain View
18,2012-11-12,Washington DC,KDCA,60.015999999999998,0.01,Washington DC
10,2012-11-12,Cambridge,KBOS,55.7107142857,0.0,Boston
17,2012-11-12,Bay Area,KNGP,65.188888888899996,0.050000000000000003,Bay Area
7,2012-11-12,Austin,KATT,52.758333333300001,0.0,Austin
8,2012-11-12,Santa Barbara,KSBA,51.475000000000001,0.0,Santa Barbara
4,2012-11-12,Portland,KPDX,47.252777777799999,0.93999999999999995,Portland
9,2012-11-12,Montr\\xc3\\xa9al,CWTA,50.946428571399998,0.040000000000000001,Montreal
10,2012-11-12,Minneapolis,KMIC,22.199999999999999,0.0,Minneapolis
5,2012-11-12,san francisco,KSFO,53.0291666667,0.0,San Francisco
6,2012-11-12,Boston MA,KBOS,55.7107142857,0.0,Boston
6,2012-11-12,Denver,KAPA,32.791666666700003,0.0,Denver
8,2012-11-12,San Jose,KSJC,51.012500000000003,0.0,San Jose
13,2012-11-12,San Diego,KSAN,57.524999999999999,0.0,San Diego
47,2012-11-12,Seattle,KBFI,48.354545454499998,0.16,Seattle
5,2012-11-12,SF Bay Area,KSFO,53.0291666667,0.0,San Francisco
47,2012-11-12,Montreal,CWTA,50.946428571399998,0.040000000000000001,Montreal
1,2012-11-12,Oakland CA,KOAK,51.537500000000001,0.0,Berkeley
3,2012-11-12,San Antonio,KSSF,57.6875,0.0,San Antonio
4,2012-11-12,Las Vegas,KLAS,47.774999999999999,0.0,Las Vegas
6,2012-11-11,Denver,KAPA,22.4384615385,0.0,Denver
42,2012-11-11,New York City,KNYC,55.7166666667,0.0,New York
140,2012-11-11,San Francisco,KSFO,51.162500000000001,0.0,San Francisco
7,2012-11-11,Pittsburgh,KAGC,59.870833333299998,0.0,Pittsburgh
15,2012-11-11,Boston,KBOS,51.766666666699997,0.0,Boston
84,2012-11-11,New York,KNYC,55.7166666667,0.0,New York
37,2012-11-11,Chicago,KMDW,58.0916666667,0.44,Chicago
11,2012-11-11,Kansas City,KMKC,44.2795918367,4.0999999999999996,Kansas City
12,2012-11-11,Philadelphia,KPHL,51.125,0.0,Philadelphia
26,2012-11-11,Seattle,KBFI,41.136000000000003,0.56000000000000005,Seattle
8,2012-11-11,SF,KSFO,51.162500000000001,0.0,San Francisco
15,2012-11-11,Vancouver,CWHC,40.75,0.0,Vancouver
2,2012-11-11,Washington,KDCA,53.979166666700003,0.0,Washington DC
10,2012-11-11,Bay Area,KNGP,78.291666666699996,0.0,Bay Area
9,2012-11-11,Montr\\xc3\\xa9al,CWTA,36.846428571399997,0.0,Montreal
5,2012-11-11,nyc,KNYC,55.7166666667,0.0,New York
52,2012-11-11,NYC,KNYC,55.7166666667,0.0,New York
16,2012-11-13,Brooklyn,KNYC,48.278787878800003,0.11,New York
139,2012-11-13,New York,KNYC,48.278787878800003,0.11,New York
4,2012-11-13,Baltimore,KBWI,45.251219512200002,0.91000000000000003,Baltimore
16,2012-11-12,Vancouver,CWHC,44.75,0.0,Vancouver
25,2012-11-12,Philadelphia,KPHL,56.877419354799997,0.0,Philadelphia
12,2012-11-12,Kansas City,KMKC,35.895833333299997,0.0,Kansas City
19,2012-11-12,Brooklyn,KNYC,56.6848484848,0.0,New York
253,2012-11-13,San Francisco,KSFO,56.2833333333,0.0,San Francisco
28,2012-11-13,San Diego,KSAN,60.75,0.0,San Diego
57,2012-11-13,Seattle,KBFI,48.957142857100003,0.19,Seattle
55,2012-11-13,New York City,KNYC,48.278787878800003,0.11,New York
25,2012-11-13,Vancouver,CWHC,47.0,0.0,Vancouver
4,2012-11-13,San Jose,KSJC,54.273913043500002,0.0,San Jose
19,2012-11-13,Philadelphia,KPHL,47.951923076900002,0.53000000000000003,Philadelphia
13,2012-11-13,SF,KSFO,56.2833333333,0.0,San Francisco
59,2012-11-13,NYC,KNYC,48.278787878800003,0.11,New York
64,2012-11-13,Chicago,KMDW,33.012500000000003,0.0,Chicago
3,2012-11-13,Sunnyvale,KNUQ,54.304166666699999,0.0,Mountain View
4,2012-11-13,Edmonton,CXEC,26.285714285699999,0.0,Edmonton
7,2012-11-13,Santa Barbara,KSBA,55.908695652200002,0.0,Santa Barbara
5,2012-11-12,Waterloo,KALO,24.784615384599999,0.0,Waterloo
4,2012-11-12,Salt Lake City,KSLC,29.625,0.0,Salt Lake City
4,2012-11-12,Dallas,KDAL,45.200000000000003,0.0,Dallas
9,2012-11-12,NY,KNYC,56.6848484848,0.0,New York
18,2012-11-10,Vancouver,CWHC,40.75,0.0,Vancouver
43,2012-11-10,Chicago,KMDW,61.030000000000001,0.82999999999999996,Chicago
167,2012-11-10,San Francisco,KSFO,52.8458333333,0.0,San Francisco
89,2012-11-10,New York,KNYC,49.016666666699997,0.0,New York
6,2012-11-10,Boston MA,KBOS,46.0291666667,0.0,Boston
22,2012-11-10,Montreal,CWTA,37.634615384600004,0.0,Montreal
2,2012-11-10,Santa Barbara,KSBA,54.965217391300001,0.0,Santa Barbara
5,2012-11-10,Seattle WA,KBFI,36.629166666700002,0.0,Seattle
8,2012-11-12,SF,KSFO,53.0291666667,0.0,San Francisco
4,2012-11-12,Washington,KDCA,60.015999999999998,0.01,Washington DC
29,2012-11-11,Montreal,CWTA,36.846428571399997,0.0,Montreal
1,2012-11-11,Seattle WA,KBFI,41.136000000000003,0.56000000000000005,Seattle
4,2012-11-11,Chicago IL,KMDW,58.0916666667,0.44,Chicago
2,2012-11-11,Santa Monica,KSMO,56.7954545455,0.0,Santa Monica
2,2012-11-11,Redmond,KBFI,41.136000000000003,0.56000000000000005,Seattle
13,2012-11-11,Brooklyn,KNYC,55.7166666667,0.0,New York
2,2012-11-11,Salt Lake City,KSLC,27.343902439000001,0.17000000000000001,Salt Lake City
5,2012-11-11,Washington DC,KDCA,53.979166666700003,0.0,Washington DC
5,2012-11-11,NY,KNYC,55.7166666667,0.0,New York
4,2012-11-11,Waterloo,KALO,41.540540540499997,1.0800000000000001,Waterloo
5,2012-11-12,Birmingham,KBHM,55.200000000000003,0.88,Birmingham
3,2012-11-12,Austin TX,KATT,52.758333333300001,0.0,Austin
4,2012-11-12,Oklahoma City,KOKC,38.0333333333,0.0,Oklahoma City
5,2012-11-12,Indianapolis,KIND,42.554761904800003,1.5900000000000001,Indianapolis
1,2012-11-12,Santa Monica,KSMO,58.845454545499997,0.0,Santa Monica
3,2012-11-12,Edmonton,CXEC,20.619230769200001,0.0,Edmonton
14,2012-11-12,Atlanta,KFTY,59.997297297300001,0.46999999999999997,Atlanta
10,2012-11-11,Atlanta,KFTY,54.004166666700002,0.0,Atlanta
35,2012-11-11,Los Angeles,KCQT,55.708333333299997,0.0,Los Angeles
6,2012-11-11,SF Bay Area,KSFO,51.162500000000001,0.0,San Francisco
6,2012-11-11,Minneapolis,KMIC,33.634285714299999,0.01,Minneapolis
3,2012-11-11,Edmonton,CXEC,6.2428571428600002,0.0,Edmonton
3,2012-11-11,Birmingham,KBHM,61.737499999999997,0.0,Birmingham
4,2012-11-11,San Jose,KSJC,49.447826087000003,0.0,San Jose
8,2012-11-13,NY,KNYC,48.278787878800003,0.11,New York
3,2012-11-13,san francisco,KSFO,56.2833333333,0.0,San Francisco
3,2012-11-13,Birmingham,KBHM,41.641666666699997,0.0,Birmingham
8,2012-11-13,DC,KDCA,46.009677419399999,0.66000000000000003,Washington DC
35,2012-11-13,Boston,KBOS,49.856097560999999,0.41999999999999998,Boston
54,2012-11-13,Los Angeles,KCQT,65.920833333299996,0.0,Los Angeles
4,2012-11-13,Chicago IL,KMDW,33.012500000000003,0.0,Chicago
4,2012-11-13,San Antonio,KSSF,50.373913043500004,0.0,San Antonio
16,2012-11-13,Montr\\xc3\\xa9al,CWTA,42.028571428600003,0.050000000000000003,Montreal
4,2012-11-13,Indianapolis,KIND,32.4083333333,0.0,Indianapolis
43,2012-11-13,Montreal,CWTA,42.028571428600003,0.050000000000000003,Montreal
4,2012-11-13,Salt Lake City,KSLC,33.873913043500004,0.0,Salt Lake City
18,2012-11-13,Atlanta,KFTY,44.491666666699999,0.0,Atlanta
7,2012-11-13,Minneapolis,KMIC,30.770833333300001,0.0,Minneapolis
4,2012-11-13,St. Petersburg,KSPG,72.713636363600003,0.0,St. Petersburg
8,2012-11-13,Denver,KAPA,39.252000000000002,0.0,Denver
7,2012-11-13,Kansas City,KMKC,43.020833333299997,0.0,Kansas City
8,2012-11-13,Pittsburgh,KAGC,34.909374999999997,0.0,Pittsburgh
9,2012-11-13,SF Bay Area,KSFO,56.2833333333,0.0,San Francisco
5,2012-11-13,Seattle WA,KBFI,48.957142857100003,0.19,Seattle
4,2012-11-13,Berkeley,KOAK,55.524999999999999,0.0,Berkeley
5,2012-11-13,Mountain View,KNUQ,54.304166666699999,0.0,Mountain View
8,2012-11-13,Boston MA,KBOS,49.856097560999999,0.41999999999999998,Boston
9,2012-11-13,Cambridge,KBOS,49.856097560999999,0.41999999999999998,Boston
35,2013-03-03,Montreal,CWTA,25.018518518499999,0.089999999999999997,Montreal
106,2013-03-03,New York,KNYC,32.308333333299998,0.0,New York
4,2013-03-03,nyc,KNYC,32.308333333299998,0.0,New York
16,2013-03-03,Atlanta,KFTY,33.916666666700003,0.0,Atlanta
8,2013-03-03,NY,KNYC,32.308333333299998,0.0,New York
11,2013-03-03,Minneapolis,KMIC,25.633333333300001,0.0,Minneapolis
14,2013-03-03,Montr\\xc3\\xa9al,CWTA,25.018518518499999,0.089999999999999997,Montreal
183,2013-03-03,San Francisco,KSFO,52.387999999999998,0.0,San Francisco
49,2013-03-03,Chicago,KMDW,25.425000000000001,0.0,Chicago
15,2013-03-25,Minneapolis,KMIC,29.762499999999999,0.0,Minneapolis
19,2013-03-25,Montr\\xc3\\xa9al,CWTA,36.575000000000003,0.0,Montreal
6,2013-03-25,San Antonio,KSSF,50.9375,0.0,San Antonio
18,2013-03-25,Atlanta,KFTY,39.287500000000001,0.0,Atlanta
8,2013-04-01,Austin TX,KATT,68.764705882399994,0.0,Austin
8,2013-04-01,San Jose,KSJC,58.380645161300002,0.080000000000000002,San Jose
3,2013-04-01,Dallas,KDAL,67.979166666699996,0.0,Dallas
19,2013-04-01,San Diego,KSAN,60.6181818182,0.0,San Diego
4,2013-04-01,Washington,KDCA,50.111428571399998,0.0,Washington DC
8,2013-04-01,nyc,KNYC,47.84375,0.0,New York
57,2013-04-01,Los Angeles,KCQT,58.561290322600001,0.0,Los Angeles
14,2013-04-01,Bay Area,KNGP,72.946153846200005,0.0,Bay Area
45,2013-04-01,Boston,KBOS,46.067567567600001,0.17999999999999999,Boston
12,2013-04-01,Cambridge,KBOS,46.067567567600001,0.17999999999999999,Boston
54,2013-04-01,Seattle,KBFI,53.836666666699998,0.0,Seattle
8,2013-04-01,SF Bay Area,KSFO,57.140740740699997,0.17999999999999999,San Francisco
19,2013-04-01,Washington DC,KDCA,50.111428571399998,0.0,Washington DC
11,2013-04-01,Berkeley,KOAK,58.840909090899999,2.6000000000000001,Berkeley
19,2013-04-01,Atlanta,KFTY,61.020000000000003,0.46999999999999997,Atlanta
5,2013-04-01,Edmonton,CXEC,32.717857142900002,0.0,Edmonton
7,2013-04-01,Portland,KPDX,56.256666666699999,0.0,Portland
5,2013-03-31,Indianapolis,KIND,49.047368421100003,0.12,Indianapolis
134,2012-11-14,New York,KNYC,41.262500000000003,0.0,New York
78,2012-11-14,NYC,KNYC,41.262500000000003,0.0,New York
48,2012-11-14,Montreal,CWTA,35.075000000000003,0.0,Montreal
17,2012-11-14,Montr\\xc3\\xa9al,CWTA,35.075000000000003,0.0,Montreal
56,2012-11-14,New York City,KNYC,41.262500000000003,0.0,New York
38,2012-11-14,Boston,KBOS,39.891666666699997,0.0,Boston
7,2012-11-14,nyc,KNYC,41.262500000000003,0.0,New York
29,2012-11-14,Washington DC,KDCA,41.820833333300001,0.0,Washington DC
17,2012-11-14,Philadelphia,KPHL,41.350000000000001,0.0,Philadelphia
